Date	Open	High	Low	Close	Volume
2023-09-28	267.79	271.38	266.54	247.54	2430700
2023-09-29	271.0	271.0	267.22	245.66	2118100
2023-10-02	267.71	268.49	264.38	243.42	1912300
2023-10-03	264.04	266.02	259.67	238.57	2797900
2023-10-04	262.1	266.14	260.91	242.62	2526400
2023-10-05	266.19	267.92	262.54	242.29	2883700
2023-10-06	263.15	268.59	262.23	244.48	2838000
2023-10-09	271.04	272.6	268.58	248.2	2284300
2023-10-10	270.89	272.09	268.12	247.93	1808700
2023-10-11	274.86	284.33	274.15	259.22	4523100
2023-10-12	283.98	287.85	283.6	260.54	3052600
2023-10-13	287.7	288.46	280.0	259.68	3473200
2023-10-16	284.5	287.81	283.81	262.22	2459400
2023-10-17	285.19	287.34	282.5	259.97	2863200
2023-10-18	283.3	285.25	280.99	259.2	2789100
2023-10-19	282.09	283.21	278.1	256.48	2536400
2023-10-20	280.6	281.06	275.75	254.84	2455000
2023-10-23	280.12	280.12	272.7	249.59	2433500
2023-10-24	272.09	277.06	271.13	252.38	2253000
2023-10-25	275.09	276.69	272.09	248.76	2302300
2023-10-26	271.5	273.44	269.14	246.52	2269900
2023-10-27	268.95	269.36	260.16	239.08	2874900
2023-10-30	265.0	266.35	262.5	240.56	2974600
2023-10-31	255.89	257.42	249.7	233.72	4885100
2023-11-01	256.27	261.19	255.09	238.42	2509600
2023-11-02	263.3	268.1	262.46	243.67	2470400
2023-11-03	268.52	270.55	265.5	246.66	2509800
2023-11-06	270.77	274.95	270.75	249.38	2768100
2023-11-07	272.97	274.0	269.38	247.8	2526500
2023-11-08	272.42	274.77	270.75	249.77	1916800
2023-11-09	272.13	273.23	263.7	241.36	2266000
2023-11-10	266.64	267.94	262.51	244.33	2070600
2023-11-13	265.68	267.22	263.52	243.76	1579800
2023-11-14	269.22	272.95	268.36	246.81	2060000
2023-11-15	270.28	274.61	270.02	249.56	2795100
2023-11-16	272.61	274.44	267.87	247.81	2366200
2023-11-17	269.41	269.41	264.6	244.48	2642900
2023-11-20	262.59	266.7	261.45	244.45	2213900
2023-11-21	265.34	266.04	260.52	242.12	2636600
2023-11-22	264.79	266.47	262.26	243.75	1649100
2023-11-24	265.12	266.1	264.89	244.55	930800
2023-11-27	265.43	265.57	261.66	243.45	1846400
2023-11-28	264.36	266.6	263.65	244.6	1753400
2023-11-29	264.74	268.11	263.5	245.6	2005200
2023-11-30	267.71	270.56	267.34	248.4	2686400
2023-12-01	269.96	272.59	267.62	250.99	2303900
2023-12-04	270.88	273.43	270.1	251.07	2357400
2023-12-05	271.87	272.0	268.47	249.53	1853600
2023-12-06	271.41	271.96	269.13	248.13	1765900
2023-12-07	270.5	273.41	266.63	249.94	2081300
2023-12-08	271.17	271.97	268.82	247.92	2608200
2023-12-11	271.96	275.9	270.42	250.7	2838600
2023-12-12	277.13	277.25	273.26	252.41	2556900
2023-12-13	274.16	281.85	273.31	259.43	2380000
2023-12-14	281.32	282.73	274.08	254.55	2935200
2023-12-15	276.27	279.27	273.33	253.75	8731000
2023-12-18	277.0	277.1	274.35	253.78	2227600
2023-12-19	278.69	280.57	276.59	256.5	2484100
2023-12-20	277.83	278.8	275.01	253.5	2561200
2023-12-21	276.55	279.82	276.4	257.32	1850000
2023-12-22	280.0	285.68	280.0	261.77	1814200
2023-12-26	284.12	284.72	281.67	261.53	1330400
2023-12-27	284.5	287.29	283.35	263.96	1866800
2023-12-28	287.88	289.04	287.63	265.74	1228400
2023-12-29	287.86	288.49	286.39	265.33	1766600
2024-01-02	287.28	300.65	287.28	273.96	3374900
2024-01-03	300.05	303.25	297.05	277.0	2771500
2024-01-04	301.5	305.09	298.59	279.29	3357900
2024-01-05	302.2	303.53	299.76	279.13	1874400
2024-01-08	301.47	311.05	300.35	286.39	3467700
2024-01-09	308.02	309.97	305.94	283.05	2603700
2024-01-10	307.16	307.64	304.27	280.58	2210900
2024-01-11	303.43	304.61	300.0	279.22	2137100
2024-01-12	305.24	306.95	303.4	282.36	1567900
2024-01-16	306.51	308.0	301.18	279.57	1996300
2024-01-17	302.46	304.63	301.1	280.12	2210400
2024-01-18	302.25	305.65	299.55	280.5	2357000
2024-01-19	304.73	309.09	301.11	283.56	2566500
2024-01-22	308.7	312.16	306.6	285.73	2599900
2024-01-23	309.53	311.3	309.1	285.5	1775400
2024-01-24	309.92	312.45	305.24	281.43	1954200
2024-01-25	308.72	310.32	305.7	285.82	2005400
2024-01-26	310.57	312.02	309.86	287.21	2035800
2024-01-29	311.44	313.62	309.89	288.76	2447600
2024-01-30	312.53	314.92	310.52	289.83	2637000
2024-01-31	316.0	316.64	312.62	289.5	3456700
2024-02-01	314.5	324.82	313.7	298.99	3883200
2024-02-02	323.64	325.77	320.75	297.73	2585900
2024-02-05	323.53	329.72	317.71	296.61	3563300
2024-02-06	325.4	326.96	314.75	291.17	5767400
2024-02-07	315.51	315.51	295.27	272.56	8411300
2024-02-08	297.0	298.0	288.78	271.62	5946100
2024-02-09	294.85	295.0	289.71	268.19	3341100
2024-02-12	289.97	294.6	288.86	271.24	3298500
2024-02-13	294.61	295.52	286.89	267.6	3610100
2024-02-14	289.88	290.87	287.55	267.22	2617300
2024-02-15	287.88	290.35	285.6	268.38	2902000
2024-02-16	287.71	287.71	283.27	263.39	3596800
2024-02-20	283.85	285.3	280.55	263.22	3402000
2024-02-21	284.84	285.78	280.8	263.17	1934300
2024-02-22	282.48	285.72	281.3	264.77	2992700
2024-02-23	286.52	292.24	286.01	268.48	2462400
2024-02-26	288.28	289.87	285.43	265.87	2448900
2024-02-27	279.1	281.22	277.09	258.56	3353700
2024-02-28	278.99	280.43	277.09	257.6	3027000
2024-02-29	278.52	279.83	273.43	254.23	5863400
